keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
@indihome,2020-10-15 03:03:20,IDAhmad5,IDAhmad,selama pemakaian hanya dipake internetnya aja tv sama sekali tidak pernah dipakai,0,0,https://twitter.com/twitter/statuses/1316575356472619010,,Twitter for Android
@indihome,2020-10-15 03:02:53,DicxzJr,phewphewphew~,sep tarik ng umahku iso ra yo ben nggo tv karo wifi rumah sisan wkwkwk,0,0,https://twitter.com/twitter/statuses/1316575242546937856,,Twitter Web App
@indihome,2020-10-15 03:02:33,muhibana,tidakjatuh,bentar lagi juga dijawab tuh ama template,0,0,https://twitter.com/twitter/statuses/1316575157834530816,"Kota Surabaya, Jawa Timur",Twitter for Android
@indihome,2020-10-15 03:02:32,IDAhmad5,IDAhmad,dan bln okt tagihan naik lagi jadi 340rb an atau 100rb dr biaya semula gmn nih indihome kok jebak komsumen klo gitu sy minya balik lagi ke 10gb seperti awal aja trm ksh,0,0,https://twitter.com/twitter/statuses/1316575154785284097,,Twitter for Android
@indihome,2020-10-15 03:02:16,uunsgrt,𝓤𝓾𝓷 𝓢𝓾𝓰𝓲𝓪𝓻𝓽𝓲,sep ketawang,0,0,https://twitter.com/twitter/statuses/1316575088695599107,"Purworejo, Indonesia",Twitter for Android
@indihome,2020-10-15 03:01:39,FajarMahendra_,penikmat visual,sep tolong sertifikasinya ini gimana 30mbps apa gimana,0,0,https://twitter.com/twitter/statuses/1316574931316948992,"Bali, Indonesia",Twitter for iPhone
@indihome,2020-10-15 03:01:32,filgewd,Bima Satria,gara2 dirimu aku dikatai adek ku kualitasmu tu lho,0,0,https://twitter.com/twitter/statuses/1316574903429001216,,Twitter for Android
@indihome,2020-10-15 03:01:29,imysmbdymmt,pacarjiminshiii,punten saya teh lagi nntn live streaming bbmas kitu yaa tpi kenapa kamu lemot heh kan muka bias saya teh jadi burek anjim,0,0,https://twitter.com/twitter/statuses/1316574889483018240,"DKI Jakarta, Indonesia",Twitter for Android
@indihome,2020-10-15 03:01:24,Robby_DZ,Apakabers,sdh nyala min,0,0,https://twitter.com/twitter/statuses/1316574871451693056,,Twitter for Android
@indihome,2020-10-15 03:01:16,uunsgrt,𝓤𝓾𝓷 𝓢𝓾𝓰𝓲𝓪𝓻𝓽𝓲,sep ora yoo program pasang sing 10 rumah wkwkw,0,0,https://twitter.com/twitter/statuses/1316574836785700864,"Purworejo, Indonesia",Twitter for Android
@indihome,2020-10-15 03:01:13,serawanttt,KAY,sep permisi di indonesia pake di kisaran 34 usd dapet segini,0,0,https://twitter.com/twitter/statuses/1316574825310109696,south jakarta,Twitter for Android
@indihome,2020-10-15 03:01:07,akupurapuratahu,愛,sep dualplay phoenix 20mbps cuma segini,0,0,https://twitter.com/twitter/statuses/1316574798621761537,||| merdeka dalam penjara |||,Twitter for Android
